id,customer,order_date,ship_date,product_id,sku,price,quantity,discounted_price,title,description
300,601,06/14/2017,06/25/2017,1000192,160410725471,24.95,2.0,24.95,left foxglove,
301,620,06/14/2017,06/18/2017,1000055,214600867592,19.99,1.0,18.28,different gallon Extension 0,
301,620,06/14/2017,06/18/2017,1000171,187071644897,35.0,2.0,26.0,olympic jot,
301,620,06/14/2017,06/18/2017,1000119,164310772556,25.0,4.0,21.79,ready quotation,
301,620,06/14/2017,06/18/2017,1000076,141781173051,15.0,2.0,14.36,potential approval,
302,599,06/14/2017,06/20/2017,1000117,107696280698,19.99,1.0,18.28,ugliest dependent,
302,599,06/14/2017,06/20/2017,1000268,184636131970,25.0,1.0,25.0,pleasant rainmaker,
303,432,06/14/2017,06/23/2017,1000243,367512096160,15.0,1.0,13.71,silent thought,sunglasses for silent thought
304,79,06/14/2017,06/27/2017,1000111,132362551004,10.0,1.0,10.0,alert doubling,
305,181,06/14/2017,06/16/2017,1000072,101166955093,33.99,2.0,26.71,weird air,
306,13,06/14/2017,06/18/2017,1000135,447517893204,15.0,1.0,12.43,intensive independent,Replacement figurines
306,13,06/14/2017,06/18/2017,1000192,160410725471,24.95,3.0,21.74,left foxglove,
307,169,06/14/2017,06/17/2017,1000153,164451986229,4.5,1.0,3.34,unwilling eave,
307,169,06/14/2017,06/17/2017,1000062,182295756397,4.5,1.0,3.34,necessary folder,
308,112,06/14/2017,06/27/2017,1000165,489898478523,5.0,3.0,3.71,lucky role,Game Dices for rolls
308,112,06/14/2017,06/27/2017,1000037,496663680628,5.0,1.0,3.5,rubber foam,Game Dices for rolls
309,227,06/14/2017,06/27/2017,1000109,115153344249,8.99,2.0,7.06,white blade,
310,550,06/14/2017,06/21/2017,1000128,172916175812,24.95,2.0,21.74,filthy search,
311,745,06/15/2017,06/19/2017,1000153,164451986229,4.5,2.0,4.11,unwilling eave,
311,745,06/15/2017,06/19/2017,1000066,118675935929,33.99,1.0,31.08,stingy sharon,
312,464,06/15/2017,06/19/2017,1000055,101591922267,4.5,2.0,3.54,different gallon,
313,190,06/15/2017,06/22/2017,1000115,187282230672,35.0,2.0,32.0,exclusive typewriter,
314,266,06/15/2017,06/25/2017,1000048,138479070674,12.99,2.0,11.88,isolated death,
314,266,06/15/2017,06/25/2017,1000263,121259905065,12.99,1.0,11.88,puzzled sandra,
314,266,06/15/2017,06/25/2017,1000155,195722202378,15.0,1.0,11.79,dynamic eyeball,
315,399,06/15/2017,06/19/2017,1000163,189648453939,19.99,3.0,18.28,violent eyelid,
316,552,06/15/2017,06/21/2017,1000046,115899657430,25.0,1.0,22.86,exact age,
316,552,06/15/2017,06/21/2017,1000238,132304402752,35.0,1.0,24.5,golden clam,
316,552,06/15/2017,06/21/2017,1000192,160410725471,24.95,1.0,18.53,left foxglove,
317,229,06/15/2017,06/20/2017,1000233,193519225127,33.99,1.0,32.53,russian great-grandmother,
317,229,06/15/2017,06/20/2017,1000220,120334390616,4.5,1.0,3.34,busy eagle,
318,739,06/15/2017,06/23/2017,1000115,187282230672,35.0,4.0,33.5,exclusive typewriter,
319,585,06/16/2017,06/29/2017,1000025,175211439308,12.99,1.0,9.65,safe constant,
320,334,06/16/2017,06/25/2017,1000026,448157827016,15.0,2.0,14.36,perfect philippines,Replacement figurines
321,141,06/16/2017,06/23/2017,1000111,132362551004,10.0,1.0,7.43,alert doubling,
321,141,06/16/2017,06/23/2017,1000134,182378779835,10.0,2.0,7.0,mathematical passion,
322,360,06/16/2017,06/18/2017,1000144,226624029834,10.0,1.0,9.14,comfortable pancreas Extension 1,
322,360,06/16/2017,06/18/2017,1000171,404357601290,10.0,3.0,9.57,olympic jot,Replacement card deck
322,360,06/16/2017,06/18/2017,1000199,244883879534,5.0,2.0,4.36,empty maximum Extension 0,
322,360,06/16/2017,06/18/2017,1000150,235665157978,10.0,2.0,9.57,conceptual cobweb Extension 3,
323,786,06/16/2017,06/23/2017,1000106,106455227436,9.99,1.0,9.99,petite nickel,
324,370,06/16/2017,06/19/2017,1000168,370461789065,10.0,1.0,8.29,planned casserole,A shirt for planned casserole
324,370,06/16/2017,06/19/2017,1000050,371768029424,10.0,1.0,10.0,ideal balance,A shirt for ideal balance
325,845,06/16/2017,06/22/2017,1000171,187071644897,35.0,1.0,29.0,olympic jot,
326,154,06/16/2017,06/25/2017,1000163,189648453939,19.99,1.0,19.99,violent eyelid,
327,905,06/16/2017,06/25/2017,1000258,167784852301,35.0,4.0,27.5,big steamroller,
328,964,06/16/2017,06/28/2017,1000148,104553406468,12.99,1.0,12.99,original explanation,
329,990,06/17/2017,06/26/2017,1000141,221093870206,9.99,1.0,8.28,favourite somewhere Extension 0,
330,44,06/18/2017,06/29/2017,1000268,184636131970,25.0,2.0,23.93,pleasant rainmaker,
331,726,06/18/2017,06/22/2017,1000066,118675935929,33.99,1.0,28.16,stingy sharon,
332,568,06/18/2017,06/27/2017,1000061,182893602000,9.99,1.0,8.28,global son,
332,568,06/18/2017,06/27/2017,1000155,195722202378,15.0,1.0,12.43,dynamic eyeball,
333,400,06/18/2017,06/22/2017,1000130,177897644317,24.95,1.0,24.95,careful crack,
333,400,06/18/2017,06/22/2017,1000109,115153344249,8.99,2.0,8.6,white blade,
333,400,06/18/2017,06/22/2017,1000192,160410725471,24.95,1.0,20.67,left foxglove,
333,400,06/18/2017,06/22/2017,1000128,172916175812,24.95,3.0,23.88,filthy search,
334,889,06/18/2017,06/24/2017,1000061,368265996890,7.5,2.0,6.21,global son,a hat for global son
334,889,06/18/2017,06/24/2017,1000039,493397631242,10.0,2.0,9.57,elegant morning,Replacement card deck
334,889,06/18/2017,06/24/2017,1000249,246226561234,9.99,1.0,7.42,varied slope Extension 0,
334,889,06/18/2017,06/24/2017,1000255,391717790316,5.0,1.0,4.14,western scheme,socks for western scheme
334,889,06/18/2017,06/24/2017,1000022,195390517840,4.5,2.0,4.31,calm aperitif,
334,889,06/18/2017,06/24/2017,1000192,160410725471,24.95,1.0,20.67,left foxglove,
334,889,06/18/2017,06/24/2017,1000150,186880256583,35.0,1.0,24.5,conceptual cobweb,
335,404,06/18/2017,06/23/2017,1000111,132362551004,10.0,1.0,7.0,alert doubling,
336,860,06/18/2017,06/23/2017,1000155,195722202378,15.0,1.0,14.36,dynamic eyeball,
337,825,06/19/2017,06/25/2017,1000150,186880256583,35.0,1.0,32.0,conceptual cobweb,
337,825,06/19/2017,06/25/2017,1000193,123206535388,33.99,3.0,26.71,high brassiere,
337,825,06/19/2017,06/25/2017,1000076,141781173051,15.0,1.0,11.14,potential approval,
338,914,06/19/2017,06/29/2017,1000109,115153344249,8.99,3.0,8.99,white blade,
339,106,06/19/2017,06/29/2017,1000025,175211439308,12.99,1.0,11.32,safe constant,
339,106,06/19/2017,06/29/2017,1000258,167784852301,35.0,1.0,35.0,big steamroller,
339,106,06/19/2017,06/29/2017,1000148,104553406468,12.99,1.0,10.21,original explanation,
340,326,06/20/2017,07/01/2017,1000109,115153344249,8.99,2.0,8.99,white blade,
341,717,06/20/2017,06/23/2017,1000152,130640064374,8.99,2.0,7.06,armed insulation,
342,751,06/20/2017,06/26/2017,1000055,101591922267,4.5,2.0,4.31,different gallon,
342,751,06/20/2017,06/26/2017,1000102,148979734999,8.99,1.0,8.6,unfair fact,
343,37,06/20/2017,06/29/2017,1000066,118675935929,33.99,1.0,29.62,stingy sharon,
344,934,06/20/2017,06/29/2017,1000258,167784852301,35.0,3.0,24.5,big steamroller,
344,934,06/20/2017,06/29/2017,1000148,104553406468,12.99,1.0,12.99,original explanation,
344,934,06/20/2017,06/29/2017,1000025,175211439308,12.99,1.0,9.65,safe constant,
344,934,06/20/2017,06/29/2017,1000066,118675935929,33.99,1.0,29.62,stingy sharon,
345,494,06/20/2017,06/30/2017,1000025,175211439308,12.99,2.0,10.21,safe constant,
346,147,06/20/2017,06/24/2017,1000058,188156753317,9.99,1.0,6.99,excellent indication,
346,147,06/20/2017,06/24/2017,1000171,187071644897,35.0,1.0,35.0,olympic jot,
347,762,06/20/2017,06/23/2017,1000192,160410725471,24.95,2.0,20.67,left foxglove,
347,762,06/20/2017,06/23/2017,1000150,186880256583,35.0,1.0,32.0,conceptual cobweb,
348,866,06/20/2017,06/23/2017,1000066,118675935929,33.99,1.0,29.62,stingy sharon,
349,249,06/20/2017,06/30/2017,1000094,199675199122,35.0,1.0,35.0,comfortable mice,
349,249,06/20/2017,06/30/2017,1000216,138812386935,19.99,1.0,15.71,soft bike,
350,700,06/20/2017,06/26/2017,1000153,164451986229,4.5,2.0,4.11,unwilling eave,
350,700,06/20/2017,06/26/2017,1000020,141628768843,8.99,1.0,7.06,liberal spinach,
350,700,06/20/2017,06/26/2017,1000216,138812386935,19.99,1.0,15.71,soft bike,
351,964,06/20/2017,06/28/2017,1000055,101591922267,4.5,2.0,4.11,different gallon,
352,669,06/20/2017,06/26/2017,1000148,104553406468,12.99,2.0,12.43,original explanation,
352,669,06/20/2017,06/26/2017,1000153,164451986229,4.5,1.0,3.92,unwilling eave,
353,658,06/21/2017,07/04/2017,1000076,141781173051,15.0,1.0,14.36,potential approval,
354,117,06/21/2017,06/27/2017,1000109,115153344249,8.99,1.0,7.83,white blade,
355,937,06/21/2017,06/29/2017,1000233,193519225127,33.99,2.0,23.79,russian great-grandmother,
355,937,06/21/2017,06/29/2017,1000061,182893602000,9.99,2.0,8.71,global son,
356,695,06/21/2017,06/30/2017,1000263,121259905065,12.99,1.0,9.09,puzzled sandra,
357,100,06/22/2017,07/02/2017,1000156,322117063041,5.0,1.0,3.93,unconscious congresswoman,socks for unconscious congresswoman
358,611,06/22/2017,06/26/2017,1000082,159929577929,15.0,1.0,14.36,reliable nephew,
358,611,06/22/2017,06/26/2017,1000066,118675935929,33.99,1.0,25.25,stingy sharon,
359,726,06/22/2017,06/24/2017,1000155,195722202378,15.0,1.0,11.79,dynamic eyeball,
359,726,06/22/2017,06/24/2017,1000128,172916175812,24.95,2.0,20.67,filthy search,
360,529,06/22/2017,07/02/2017,1000012,167337524450,8.99,1.0,6.29,smart edward,
360,529,06/22/2017,07/02/2017,1000192,160410725471,24.95,1.0,23.88,left foxglove,
361,115,06/22/2017,07/02/2017,1000025,175211439308,12.99,2.0,11.88,safe constant,
362,121,06/22/2017,06/25/2017,1000222,462230125000,5.0,2.0,4.14,turkish lynx,Game Dices for rolls
362,121,06/22/2017,06/25/2017,1000079,118229850449,25.0,1.0,21.79,dull chairlift,
362,121,06/22/2017,06/25/2017,1000082,159929577929,15.0,1.0,11.14,reliable nephew,
363,84,06/22/2017,06/26/2017,1000109,115153344249,8.99,2.0,6.68,white blade,
364,907,06/22/2017,06/26/2017,1000072,101166955093,33.99,1.0,29.62,weird air,
364,907,06/22/2017,06/26/2017,1000032,134937796642,4.5,1.0,3.73,classical golf,
365,106,06/22/2017,06/30/2017,1000095,109343951269,4.5,1.0,4.5,harsh yogurt,
365,106,06/22/2017,06/30/2017,1000061,182893602000,9.99,4.0,6.99,global son,
366,691,06/22/2017,06/30/2017,1000212,186039156892,25.0,2.0,25.0,delicate forest,
367,22,06/23/2017,06/29/2017,1000079,118229850449,25.0,2.0,17.5,dull chairlift,
368,634,06/24/2017,07/01/2017,1000245,204688938122,9.99,1.0,6.99,beautiful pumpkin Extension 0,
368,634,06/24/2017,07/01/2017,1000150,381795885667,15.0,1.0,11.79,conceptual cobweb,sunglasses for conceptual cobweb
368,634,06/24/2017,07/01/2017,1000061,182893602000,9.99,3.0,8.28,global son,
368,634,06/24/2017,07/01/2017,1000122,103007225195,12.99,1.0,12.99,successful ink,
368,634,06/24/2017,07/01/2017,1000055,101591922267,4.5,2.0,4.5,different gallon,
369,38,06/24/2017,06/29/2017,1000048,138479070674,12.99,1.0,11.88,isolated death,
370,931,06/24/2017,07/04/2017,1000256,167958516470,19.99,1.0,19.13,inadequate faucet,
371,101,06/24/2017,06/26/2017,1000148,104553406468,12.99,1.0,10.21,original explanation,
372,437,06/25/2017,07/01/2017,1000233,193519225127,33.99,1.0,33.99,russian great-grandmother,
373,450,06/26/2017,07/03/2017,1000003,144951251826,8.99,1.0,7.83,bitter command,
374,211,06/26/2017,07/04/2017,1000155,195722202378,15.0,2.0,11.14,dynamic eyeball,
375,529,06/26/2017,07/02/2017,1000268,184636131970,25.0,1.0,20.71,pleasant rainmaker,
376,183,06/26/2017,06/30/2017,1000166,443424780643,15.0,1.0,10.5,dangerous bolero,Replacement figurines
377,194,06/26/2017,07/06/2017,1000025,175211439308,12.99,1.0,11.32,safe constant,
377,194,06/26/2017,07/06/2017,1000003,144951251826,8.99,1.0,6.68,bitter command,
378,255,06/26/2017,07/01/2017,1000061,368265996890,7.5,1.0,5.89,global son,a hat for global son
379,253,06/26/2017,07/08/2017,1000076,141781173051,15.0,1.0,11.79,potential approval,
379,253,06/26/2017,07/08/2017,1000152,130640064374,8.99,1.0,6.29,armed insulation,
379,253,06/26/2017,07/08/2017,1000200,131841112651,35.0,6.0,33.5,gothic cuckoo,
380,615,06/26/2017,07/08/2017,1000032,134937796642,4.5,1.0,3.73,classical golf,
381,977,06/26/2017,07/07/2017,1000079,118229850449,25.0,1.0,22.86,dull chairlift,
381,977,06/26/2017,07/07/2017,1000171,187071644897,35.0,1.0,30.5,olympic jot,
382,71,06/27/2017,07/04/2017,1000109,115153344249,8.99,2.0,8.22,white blade,
382,71,06/27/2017,07/04/2017,1000148,104553406468,12.99,2.0,9.65,original explanation,
383,869,06/28/2017,07/04/2017,1000182,384802521530,15.0,1.0,12.43,fluffy particle,sunglasses for fluffy particle
383,869,06/28/2017,07/04/2017,1000012,167337524450,8.99,1.0,7.83,smart edward,
384,338,06/29/2017,07/03/2017,1000077,159944198106,12.99,1.0,9.65,visible swan,
385,989,06/30/2017,07/02/2017,1000158,167278170034,35.0,2.0,32.0,grieving shrimp,
385,989,06/30/2017,07/02/2017,1000025,175211439308,12.99,1.0,11.88,safe constant,
386,794,06/30/2017,07/11/2017,1000258,167784852301,35.0,1.0,30.5,big steamroller,
386,794,06/30/2017,07/11/2017,1000200,131841112651,35.0,2.0,32.0,gothic cuckoo,
387,740,06/30/2017,07/02/2017,1000153,164451986229,4.5,2.0,4.5,unwilling eave,
387,740,06/30/2017,07/02/2017,1000233,193519225127,33.99,4.0,33.99,russian great-grandmother,
388,524,06/30/2017,07/02/2017,1000167,399902164361,7.5,4.0,7.18,dual cactus,a hat for dual cactus
388,524,06/30/2017,07/02/2017,1000084,402246603621,5.0,1.0,5.0,fatal awareness,Game Dices for rolls
388,524,06/30/2017,07/02/2017,1000111,132362551004,10.0,4.0,8.29,alert doubling,
389,778,06/30/2017,07/10/2017,1000155,195722202378,15.0,1.0,13.71,dynamic eyeball,
389,778,06/30/2017,07/10/2017,1000192,160410725471,24.95,2.0,20.67,left foxglove,
390,722,06/30/2017,07/05/2017,1000018,121093345394,15.0,1.0,13.71,wild genetics,
390,722,06/30/2017,07/05/2017,1000076,141781173051,15.0,1.0,13.71,potential approval,
391,544,06/30/2017,07/03/2017,1000066,118675935929,33.99,2.0,25.25,stingy sharon,
392,174,06/30/2017,07/02/2017,1000148,104553406468,12.99,2.0,10.76,original explanation,
392,174,06/30/2017,07/02/2017,1000185,153336251294,25.0,2.0,19.64,orthodox sunroom,
392,174,06/30/2017,07/02/2017,1000171,187071644897,35.0,1.0,32.0,olympic jot,
393,855,06/30/2017,07/08/2017,1000238,132304402752,35.0,1.0,35.0,golden clam,
394,688,06/30/2017,07/10/2017,1000042,124321090955,12.99,1.0,10.21,mysterious bugle,
394,688,06/30/2017,07/10/2017,1000003,144951251826,8.99,1.0,7.45,bitter command,
395,538,06/30/2017,07/06/2017,1000042,124321090955,12.99,1.0,11.88,mysterious bugle,
396,151,06/30/2017,07/12/2017,1000085,101897294018,25.0,1.0,21.79,wonderful footnote,
396,151,06/30/2017,07/12/2017,1000076,141781173051,15.0,1.0,11.79,potential approval,
397,194,06/30/2017,07/08/2017,1000157,169231592649,8.99,3.0,8.22,colossal ping,
397,194,06/30/2017,07/08/2017,1000263,121259905065,12.99,1.0,10.21,puzzled sandra,
397,194,06/30/2017,07/08/2017,1000198,177920404963,33.99,1.0,29.62,distinctive philosophy,
398,639,07/01/2017,07/08/2017,1000156,322117063041,5.0,1.0,4.79,unconscious congresswoman,socks for unconscious congresswoman
398,639,07/01/2017,07/08/2017,1000200,249695048747,9.99,2.0,9.56,gothic cuckoo Extension 0,
398,639,07/01/2017,07/08/2017,1000177,453341470455,15.0,1.0,11.14,mixed semicolon,Replacement figurines
398,639,07/01/2017,07/08/2017,1000150,186880256583,35.0,1.0,27.5,conceptual cobweb,
399,824,07/02/2017,07/15/2017,1000258,167784852301,35.0,2.0,30.5,big steamroller,
399,824,07/02/2017,07/15/2017,1000163,189648453939,19.99,1.0,18.28,violent eyelid,
400,584,07/03/2017,07/13/2017,1000238,132304402752,35.0,2.0,30.5,golden clam,
401,189,07/03/2017,07/15/2017,1000200,131841112651,35.0,1.0,32.0,gothic cuckoo,
401,189,07/03/2017,07/15/2017,1000102,148979734999,8.99,1.0,6.29,unfair fact,
402,654,07/03/2017,07/08/2017,1000109,115153344249,8.99,2.0,7.45,white blade,
402,654,07/03/2017,07/08/2017,1000013,142256336352,4.5,2.0,3.92,petite jasmine,
403,350,07/03/2017,07/13/2017,1000233,193519225127,33.99,1.0,23.79,russian great-grandmother,
403,350,07/03/2017,07/13/2017,1000185,153336251294,25.0,1.0,23.93,orthodox sunroom,
404,946,07/04/2017,07/15/2017,1000061,182893602000,9.99,2.0,9.13,global son,
405,979,07/04/2017,07/06/2017,1000233,193519225127,33.99,1.0,29.62,russian great-grandmother,
405,979,07/04/2017,07/06/2017,1000153,164451986229,4.5,2.0,4.5,unwilling eave,
406,844,07/04/2017,07/06/2017,1000211,480367386899,10.0,2.0,7.0,prominent brazil,Replacement card deck
407,971,07/04/2017,07/16/2017,1000262,443202895921,5.0,1.0,4.57,soft tramp,Game Dices for rolls
407,971,07/04/2017,07/16/2017,1000124,307706983348,15.0,1.0,13.71,post-war skywalk,sunglasses for post-war skywalk
407,971,07/04/2017,07/16/2017,1000091,301566524305,15.0,2.0,11.79,fierce chin,sunglasses for fierce chin
407,971,07/04/2017,07/16/2017,1000071,280172506290,5.0,1.0,4.57,real curler Extension 2,
407,971,07/04/2017,07/16/2017,1000079,118229850449,25.0,1.0,20.71,dull chairlift,
408,984,07/04/2017,07/07/2017,1000128,172916175812,24.95,1.0,24.95,filthy search,
409,7,07/04/2017,07/08/2017,1000239,356343659039,10.0,3.0,7.43,distinctive poisoning,A shirt for distinctive poisoning
409,7,07/04/2017,07/08/2017,1000200,267154901716,19.99,1.0,18.28,gothic cuckoo Extension 2,
410,386,07/04/2017,07/12/2017,1000042,124321090955,12.99,1.0,11.32,mysterious bugle,
410,386,07/04/2017,07/12/2017,1000238,132304402752,35.0,3.0,30.5,golden clam,
411,934,07/04/2017,07/15/2017,1000233,193519225127,33.99,1.0,31.08,russian great-grandmother,
411,934,07/04/2017,07/15/2017,1000155,195722202378,15.0,2.0,10.5,dynamic eyeball,
412,104,07/04/2017,07/16/2017,1000192,160410725471,24.95,1.0,20.67,left foxglove,
413,379,07/05/2017,07/09/2017,1000155,195722202378,15.0,1.0,13.07,dynamic eyeball,
413,379,07/05/2017,07/09/2017,1000058,188156753317,9.99,3.0,9.99,excellent indication,
414,826,07/05/2017,07/14/2017,1000109,115153344249,8.99,1.0,6.29,white blade,
414,826,07/05/2017,07/14/2017,1000263,121259905065,12.99,1.0,12.99,puzzled sandra,
415,551,07/05/2017,07/08/2017,1000148,104553406468,12.99,1.0,11.32,original explanation,
415,551,07/05/2017,07/08/2017,1000233,193519225127,33.99,1.0,23.79,russian great-grandmother,
416,842,07/05/2017,07/12/2017,1000102,148979734999,8.99,1.0,7.83,unfair fact,
417,59,07/05/2017,07/16/2017,1000086,448457698513,5.0,1.0,5.0,numerous scale,Game Dices for rolls
417,59,07/05/2017,07/16/2017,1000155,195722202378,15.0,1.0,11.14,dynamic eyeball,
417,59,07/05/2017,07/16/2017,1000258,167784852301,35.0,1.0,24.5,big steamroller,
417,59,07/05/2017,07/16/2017,1000109,115153344249,8.99,1.0,6.68,white blade,
417,59,07/05/2017,07/16/2017,1000171,187071644897,35.0,3.0,24.5,olympic jot,
418,726,07/05/2017,07/12/2017,1000244,185407492438,35.0,1.0,26.0,uncomfortable mechanic,
419,871,07/05/2017,07/09/2017,1000213,127912011186,35.0,2.0,35.0,meaningful wedding,
420,255,07/05/2017,07/12/2017,1000182,384802521530,15.0,1.0,13.71,fluffy particle,sunglasses for fluffy particle
420,255,07/05/2017,07/12/2017,1000171,368884401089,7.5,1.0,7.5,olympic jot,a hat for olympic jot
420,255,07/05/2017,07/12/2017,1000167,399902164361,7.5,2.0,5.89,dual cactus,a hat for dual cactus
420,255,07/05/2017,07/12/2017,1000245,225425565744,5.0,1.0,3.71,beautiful pumpkin Extension 2,
420,255,07/05/2017,07/12/2017,1000244,185407492438,35.0,1.0,35.0,uncomfortable mechanic,
420,255,07/05/2017,07/12/2017,1000213,127912011186,35.0,1.0,35.0,meaningful wedding,
421,963,07/05/2017,07/17/2017,1000155,195722202378,15.0,1.0,13.07,dynamic eyeball,
421,963,07/05/2017,07/17/2017,1000032,134937796642,4.5,1.0,3.73,classical golf,
421,963,07/05/2017,07/17/2017,1000268,184636131970,25.0,1.0,17.5,pleasant rainmaker,
422,100,07/05/2017,07/09/2017,1000263,121259905065,12.99,1.0,10.76,puzzled sandra,
422,100,07/05/2017,07/09/2017,1000143,179940230530,15.0,3.0,11.79,outstanding chug,
423,955,07/05/2017,07/12/2017,1000156,322117063041,5.0,1.0,4.14,unconscious congresswoman,socks for unconscious congresswoman
423,955,07/05/2017,07/12/2017,1000154,272940845453,10.0,1.0,9.57,premier maestro Extension 0,
423,955,07/05/2017,07/12/2017,1000167,458858721159,10.0,5.0,9.14,dual cactus,Replacement card deck
423,955,07/05/2017,07/12/2017,1000207,485393451757,15.0,1.0,10.5,rolling union,Replacement figurines
423,955,07/05/2017,07/12/2017,1000000,227104558659,19.99,1.0,17.42,revolutionary drizzle Extension 2,
423,955,07/05/2017,07/12/2017,1000163,189648453939,19.99,1.0,14.85,violent eyelid,
424,857,07/06/2017,07/08/2017,1000076,141781173051,15.0,1.0,12.43,potential approval,
424,857,07/06/2017,07/08/2017,1000129,138948775138,8.99,3.0,7.45,extensive ptarmigan,
425,615,07/06/2017,07/12/2017,1000166,188160550480,4.5,2.0,3.73,dangerous bolero,
426,856,07/06/2017,07/14/2017,1000200,131841112651,35.0,1.0,35.0,gothic cuckoo,
426,856,07/06/2017,07/14/2017,1000150,186880256583,35.0,1.0,35.0,conceptual cobweb,
427,748,07/07/2017,07/18/2017,1000135,447517893204,15.0,1.0,15.0,intensive independent,Replacement figurines
427,748,07/07/2017,07/18/2017,1000124,307706983348,15.0,3.0,14.36,post-war skywalk,sunglasses for post-war skywalk
427,748,07/07/2017,07/18/2017,1000148,104553406468,12.99,3.0,11.88,original explanation,
428,6,07/07/2017,07/11/2017,1000020,333563357464,10.0,2.0,7.43,liberal spinach,A shirt for liberal spinach
429,197,07/07/2017,07/10/2017,1000258,167784852301,35.0,2.0,32.0,big steamroller,
430,628,07/07/2017,07/14/2017,1000192,160410725471,24.95,3.0,20.67,left foxglove,
431,46,07/07/2017,07/09/2017,1000160,410619932348,15.0,1.0,11.79,hot statistic,Replacement figurines
431,46,07/07/2017,07/09/2017,1000071,280172506290,5.0,3.0,4.14,real curler Extension 2,
432,921,07/07/2017,07/10/2017,1000198,177920404963,33.99,1.0,28.16,distinctive philosophy,
433,944,07/07/2017,07/20/2017,1000095,109343951269,4.5,1.0,4.11,harsh yogurt,
433,944,07/07/2017,07/20/2017,1000079,118229850449,25.0,5.0,17.5,dull chairlift,
433,944,07/07/2017,07/20/2017,1000102,148979734999,8.99,3.0,6.68,unfair fact,
433,944,07/07/2017,07/20/2017,1000040,175203595001,8.99,1.0,8.99,tame crib,
434,67,07/07/2017,07/14/2017,1000109,115153344249,8.99,1.0,6.68,white blade,
434,67,07/07/2017,07/14/2017,1000148,104553406468,12.99,2.0,11.88,original explanation,
434,67,07/07/2017,07/14/2017,1000268,184636131970,25.0,1.0,23.93,pleasant rainmaker,
434,67,07/07/2017,07/14/2017,1000048,138479070674,12.99,3.0,10.76,isolated death,
435,296,07/07/2017,07/12/2017,1000032,134937796642,4.5,2.0,3.54,classical golf,
436,41,07/07/2017,07/16/2017,1000032,134937796642,4.5,1.0,3.15,classical golf,
437,909,07/08/2017,07/18/2017,1000025,175211439308,12.99,1.0,10.76,safe constant,
437,909,07/08/2017,07/18/2017,1000153,164451986229,4.5,1.0,3.92,unwilling eave,
437,909,07/08/2017,07/18/2017,1000079,118229850449,25.0,3.0,19.64,dull chairlift,
438,226,07/09/2017,07/20/2017,1000055,101591922267,4.5,2.0,3.92,different gallon,
438,226,07/09/2017,07/20/2017,1000268,184636131970,25.0,2.0,18.57,pleasant rainmaker,
439,139,07/09/2017,07/17/2017,1000150,186880256583,35.0,4.0,35.0,conceptual cobweb,
440,410,07/09/2017,07/14/2017,1000072,101166955093,33.99,2.0,26.71,weird air,
441,527,07/09/2017,07/11/2017,1000263,121259905065,12.99,1.0,9.65,puzzled sandra,
442,98,07/09/2017,07/12/2017,1000076,141781173051,15.0,2.0,11.79,potential approval,
442,98,07/09/2017,07/12/2017,1000095,109343951269,4.5,1.0,3.73,harsh yogurt,
443,597,07/09/2017,07/22/2017,1000042,124321090955,12.99,1.0,11.88,mysterious bugle,
444,286,07/09/2017,07/19/2017,1000122,103007225195,12.99,2.0,11.32,successful ink,
444,286,07/09/2017,07/19/2017,1000079,118229850449,25.0,1.0,25.0,dull chairlift,
445,117,07/09/2017,07/12/2017,1000163,189648453939,19.99,1.0,17.42,violent eyelid,
446,407,07/09/2017,07/16/2017,1000144,376006796654,7.5,1.0,7.18,comfortable pancreas,a hat for comfortable pancreas
446,407,07/09/2017,07/16/2017,1000244,185407492438,35.0,1.0,26.0,uncomfortable mechanic,
447,285,07/10/2017,07/14/2017,1000082,159929577929,15.0,2.0,14.36,reliable nephew,
448,241,07/10/2017,07/21/2017,1000026,448157827016,15.0,2.0,10.5,perfect philippines,Replacement figurines
448,241,07/10/2017,07/21/2017,1000260,434515276880,15.0,3.0,12.43,allied professional,Replacement figurines
448,241,07/10/2017,07/21/2017,1000171,404357601290,10.0,1.0,7.43,olympic jot,Replacement card deck
449,974,07/10/2017,07/19/2017,1000153,164451986229,4.5,1.0,4.31,unwilling eave,
450,616,07/10/2017,07/21/2017,1000166,188160550480,4.5,1.0,3.34,dangerous bolero,
451,505,07/10/2017,07/17/2017,1000182,384802521530,15.0,1.0,13.07,fluffy particle,sunglasses for fluffy particle
451,505,07/10/2017,07/17/2017,1000082,159929577929,15.0,1.0,12.43,reliable nephew,
451,505,07/10/2017,07/17/2017,1000066,118675935929,33.99,1.0,31.08,stingy sharon,
451,505,07/10/2017,07/17/2017,1000180,126181976561,35.0,1.0,26.0,minor laundry,
452,760,07/10/2017,07/12/2017,1000061,182893602000,9.99,1.0,9.99,global son,
453,703,07/10/2017,07/22/2017,1000084,402246603621,5.0,3.0,4.57,fatal awareness,Game Dices for rolls
453,703,07/10/2017,07/22/2017,1000146,421339290367,15.0,1.0,13.71,strong trip,Replacement figurines
454,966,07/11/2017,07/15/2017,1000012,167337524450,8.99,3.0,6.68,smart edward,
455,902,07/12/2017,07/14/2017,1000191,155661081707,35.0,1.0,24.5,unlikely shoe-horn,
456,187,07/12/2017,07/24/2017,1000150,381795885667,15.0,2.0,15.0,conceptual cobweb,sunglasses for conceptual cobweb
456,187,07/12/2017,07/24/2017,1000167,399902164361,7.5,1.0,5.25,dual cactus,a hat for dual cactus
