Area_Id,Area_Name,County,State,State_Id,Country,ZipCode,population
3404,Carrollton,Denton,Texas,TX,United States,75010,30784
3405,San Bernardino,San Bernardino,California,CA,United States,92405,30782
3406,Snohomish,Snohomish,Washington,WA,United States,98296,30781
3407,Brunswick,Glynn,Georgia,GA,United States,31525,30780
3408,Lakewood,Los Angeles,California,CA,United States,90712,30773
3409,Benton Harbor,Berrien,Michigan,MI,United States,49022,30761
3410,Stone Mountain,DeKalb,Georgia,GA,United States,30088,30760
3411,Canyon Country,Los Angeles,California,CA,United States,91351,30746
3412,Muskogee,Muskogee,Oklahoma,OK,United States,74403,30742
3413,Marshalltown,Marshall,Iowa,IA,United States,50158,30736
3414,Natchez,Adams,Mississippi,MS,United States,39120,30733
3415,Princeton,Mercer,West Virginia,WV,United States,24740,30721
3416,Westwego,Jefferson,Louisiana,LA,United States,70094,30712
3417,Piedmont,Greenville,South Carolina,SC,United States,29673,30704
3418,Tarzana,Los Angeles,California,CA,United States,91356,30700
3419,Port Washington,Nassau,New York,NY,United States,11050,30699
3420,New City,Rockland,New York,NY,United States,10956,30697
3421,East Elmhurst,Queens,New York,NY,United States,11369,30693
3422,Springfield,Hampden,Massachusetts,MA,United States,01109,30684
3423,Eden Prairie,Hennepin,Minnesota,MN,United States,55347,30667
3424,Winchester,Frederick,Virginia,VA,United States,22602,30665
3425,San Juan,San Juan,Puerto Rico,PR,United States,00921,30663
3426,Morovis,Morovis,Puerto Rico,PR,United States,00687,30652
3427,Jacksonville,Duval,Florida,FL,United States,32208,30648
3428,Lakeland,Polk,Florida,FL,United States,33809,30646
3429,Everett,Snohomish,Washington,WA,United States,98201,30645
3430,San Clemente,Orange,California,CA,United States,92673,30634
3431,Littleton,Arapahoe,Colorado,CO,United States,80120,30632
3432,Portland,Cumberland,Maine,ME,United States,04103,30628
3433,Decatur,Macon,Illinois,IL,United States,62526,30627
3434,Wausau,Marathon,Wisconsin,WI,United States,54401,30625
3435,Whittier,Los Angeles,California,CA,United States,90601,30623
3436,New Britain,Hartford,Connecticut,CT,United States,06051,30618
3437,Santa Fe,Santa Fe,New Mexico,NM,United States,87505,30615
3438,Cumming,Forsyth,Georgia,GA,United States,30028,30609
3439,Detroit,Wayne,Michigan,MI,United States,48209,30607
3440,Fayetteville,Cumberland,North Carolina,NC,United States,28303,30605
3441,Wantagh,Nassau,New York,NY,United States,11793,30601
3442,Millsboro,Sussex,Delaware,DE,United States,19966,30601
3443,McLean,Fairfax,Virginia,VA,United States,22101,30598
3444,Baltimore,Baltimore,Maryland,MD,United States,21213,30596
3445,Sandy,Salt Lake,Utah,UT,United States,84070,30595
3446,Livonia,Wayne,Michigan,MI,United States,48152,30590
3447,Fleming Island,Clay,Florida,FL,United States,32003,30582
3448,Fall River,Bristol,Massachusetts,MA,United States,02720,30579
3449,Dodge City,Ford,Kansas,KS,United States,67801,30562
3450,Shelbyville,Shelby,Kentucky,KY,United States,40065,30561
3451,Long Branch,Monmouth,New Jersey,NJ,United States,07740,30557
3452,Appleton,Outagamie,Wisconsin,WI,United States,54914,30555
3453,Harrisonburg,Rockingham,Virginia,VA,United States,22802,30534
3454,Hialeah,Miami-Dade,Florida,FL,United States,33013,30524
3455,West Des Moines,Dallas,Iowa,IA,United States,50266,30515
3456,Waterloo,Black Hawk,Iowa,IA,United States,50701,30515
3457,South Bend,St. Joseph,Indiana,IN,United States,46614,30505
3458,San Jose,Santa Clara,California,CA,United States,95134,30499
3459,Azle,Parker,Texas,TX,United States,76020,30487
3460,Groton,New London,Connecticut,CT,United States,06340,30486
3461,Beaverton,Washington,Oregon,OR,United States,33919,30485
3462,Fort Myers,Lee,Florida,FL,United States,97008,30485
3463,Rocky Mount,Nash,North Carolina,NC,United States,27804,30484
3464,Saint Louis,St. Louis,Missouri,MO,United States,63128,30480
3465,Lapeer,Lapeer,Michigan,MI,United States,48446,30473
3466,Houston,Harris,Texas,TX,United States,77016,30462
3467,Lady Lake,Lake,Florida,FL,United States,32159,30459
3468,San Francisco,San Francisco,California,CA,United States,94131,30458
3469,Selma,Fresno,California,CA,United States,93662,30453
3470,Miami,Miami-Dade,Florida,FL,United States,33145,30450
3471,Port Orchard,Kitsap,Washington,WA,United States,98367,30447
3472,Tucson,Pima,Arizona,AZ,United States,85743,30443
3473,San Francisco,San Francisco,California,CA,United States,94132,30437
3474,Bremerton,Kitsap,Washington,WA,United States,98312,30437
3475,Palmer,Matanuska-Susitna,Alaska,AK,United States,99645,30435
3476,Vista,San Diego,California,CA,United States,92081,30434
3477,Houston,Harris,Texas,TX,United States,77038,30428
3478,Syracuse,Davis,Utah,UT,United States,84075,30427
3479,Kenosha,Kenosha,Wisconsin,WI,United States,53140,30425
3480,San Carlos,San Mateo,California,CA,United States,94070,30420
3481,Wheaton,DuPage,Illinois,IL,United States,60189,30419
3482,Cincinnati,Hamilton,Ohio,OH,United States,45215,30416
3483,Norfolk,Madison,Nebraska,NE,United States,68701,30415
3484,Encino,Los Angeles,California,CA,United States,61107,30412
3485,Rockford,Winnebago,Illinois,IL,United States,91316,30412
3486,Newark,New Castle,Delaware,DE,United States,19713,30403
3487,Hastings,Dakota,Minnesota,MN,United States,55033,30402
3488,Minneapolis,Anoka,Minnesota,MN,United States,15401,30401
3489,Uniontown,Fayette,Pennsylvania,PA,United States,55432,30401
3490,Las Vegas,Clark,Nevada,NV,United States,89156,30394
3491,Saint Augustine,St. Johns,Florida,FL,United States,32086,30392
3492,Hopewell,Prince George,Virginia,VA,United States,23860,30388
3493,Hyattsville,Prince George's,Maryland,MD,United States,20784,30381
3494,Orange,Essex,New Jersey,NJ,United States,07050,30374
3495,Phoenix,Maricopa,Arizona,AZ,United States,85019,30369
3496,South Lake Tahoe,El Dorado,California,CA,United States,96150,30369
3497,Drexel Hill,Delaware,Pennsylvania,PA,United States,19026,30357
3498,Crestview,Okaloosa,Florida,FL,United States,32539,30357
3499,Muscatine,Muscatine,Iowa,IA,United States,52761,30353
3500,Brainerd,Crow Wing,Minnesota,MN,United States,56401,30350
3501,Jacksonville,Duval,Florida,FL,United States,32205,30349
3502,Houston,Harris,Texas,TX,United States,07840,30347
3503,Hackettstown,Warren,New Jersey,NJ,United States,77086,30347
3504,Miami,Miami-Dade,Florida,FL,United States,33144,30343
3505,Zeeland,Ottawa,Michigan,MI,United States,49464,30340
3506,New York,New York,New York,NY,United States,10065,30339
3507,Faribault,Rice,Minnesota,MN,United States,55021,30334
3508,Fort Lauderdale,Broward,Florida,FL,United States,33334,30333
3509,Fargo,Cass,North Dakota,ND,United States,58102,30329
3510,Alexandria,Fairfax,Virginia,VA,United States,22312,30327
3511,Hurst,Tarrant,Texas,TX,United States,76053,30317
3512,West Palm Beach,Palm Beach,Florida,FL,United States,33401,30315
3513,Springfield,Fairfax,Virginia,VA,United States,22152,30314
3514,El Monte,Los Angeles,California,CA,United States,91731,30313
3515,Durango,La Plata,Colorado,CO,United States,81301,30307
3516,Chicago,Cook,Illinois,IL,United States,60607,30306
3517,Fremont,Dodge,Nebraska,NE,United States,68025,30295
3518,Gloucester,Essex,Massachusetts,MA,United States,01930,30291
3519,Sun City West,Maricopa,Arizona,AZ,United States,85375,30285
3520,La Grange,Cook,Illinois,IL,United States,60525,30274
3521,North Fort Myers,Lee,Florida,FL,United States,33917,30270
3522,Springfield,Robertson,Tennessee,TN,United States,37172,30261
3523,Washington,District of Columbia,District of Columbia,DC,United States,20008,30255
3524,Chicopee,Hampden,Massachusetts,MA,United States,01020,30249
3525,Huntsville,Madison,Alabama,AL,United States,35810,30243
3526,Bartow,Polk,Florida,FL,United States,33830,30242
3527,Issaquah,King,Washington,WA,United States,98027,30240
3528,Roswell,Chaves,New Mexico,NM,United States,88203,30234
3529,Fayetteville,Fayette,Georgia,GA,United States,30214,30232
3530,Reston,Fairfax,Virginia,VA,United States,20191,30224
3531,Nashville,Davidson,Tennessee,TN,United States,37214,30217
3532,Sacramento,Sacramento,California,CA,United States,95824,30213
3533,Mayaguez,Mayagüez,Puerto Rico,PR,United States,00682,30212
3534,Salisbury,Rowan,North Carolina,NC,United States,28146,30212
3535,Minneapolis,Hennepin,Minnesota,MN,United States,55418,30209
3536,Vallejo,Solano,California,CA,United States,94589,30206
3537,Grand Rapids,Kent,Michigan,MI,United States,49525,30205
3538,Little Rock,Pulaski,Arkansas,AR,United States,72204,30204
3539,San Rafael,Marin,California,CA,United States,94903,30198
3540,Grand Junction,Mesa,Colorado,CO,United States,81504,30192
3541,Land O'Lakes,Pasco,Florida,FL,United States,34638,30182
3542,Kingston,Luzerne,Pennsylvania,PA,United States,18704,30181
3543,Baton Rouge,East Baton Rouge,Louisiana,LA,United States,70806,30180
3544,Rosemount,Dakota,Minnesota,MN,United States,55068,30178
3545,Miami,Miami-Dade,Florida,FL,United States,33185,30165
3546,Rochester,Oakland,Michigan,MI,United States,48309,30165
3547,Denver,Denver,Colorado,CO,United States,80247,30161
3548,Burlington,Chittenden,Vermont,VT,United States,05401,30152
3549,Zion,Lake,Illinois,IL,United States,60099,30145
3550,Bixby,Tulsa,Oklahoma,OK,United States,74008,30144
3551,Baltimore,Baltimore,Maryland,MD,United States,21239,30143
3552,Gainesville,Alachua,Florida,FL,United States,32607,30139
3553,Palm City,Martin,Florida,FL,United States,34990,30138
3554,Milton,Santa Rosa,Florida,FL,United States,32583,30135
3555,Fredericksburg,Spotsylvania,Virginia,VA,United States,22408,30129
3556,Blue Springs,Jackson,Missouri,MO,United States,64015,30128
3557,Baton Rouge,East Baton Rouge,Louisiana,LA,United States,70815,30124
3558,Janesville,Rock,Wisconsin,WI,United States,53546,30123
3559,Salisbury,Wicomico,Maryland,MD,United States,21801,30122
3560,Bowie,Prince George's,Maryland,MD,United States,20721,30121
3561,Milwaukee,Milwaukee,Wisconsin,WI,United States,53212,30115
3562,Newington,Hartford,Connecticut,CT,United States,06111,30114
3563,Saginaw,Saginaw,Michigan,MI,United States,48602,30109
3564,Orlando,Orange,Florida,FL,United States,32809,30100
3565,Amherst,Hampshire,Massachusetts,MA,United States,01002,30099
3566,Benton,Saline,Arkansas,AR,United States,72015,30097
3567,Alhambra,Los Angeles,California,CA,United States,91803,30093
3568,Nashua,Hillsborough,New Hampshire,NH,United States,03060,30092
3569,West Linn,Clackamas,Oregon,OR,United States,97068,30085
3570,Laguna Hills,Orange,California,CA,United States,88012,30080
3571,Las Cruces,Doña Ana,New Mexico,NM,United States,92653,30080
3572,Dallas,Dallas,Texas,TX,United States,67203,30064
3573,Wichita,Sedgwick,Kansas,KS,United States,75208,30064
3574,Granbury,Hood,Texas,TX,United States,76049,30062
3575,Livingston,Essex,New Jersey,NJ,United States,07039,30059
3576,Roanoke,Roanoke,Virginia,VA,United States,24012,30055
3577,San Diego,San Diego,California,CA,United States,92110,30047
3578,Lafayette,Lafayette,Louisiana,LA,United States,70501,30044
3579,Crosby,Harris,Texas,TX,United States,77532,30042
3580,Chicago,Cook,Illinois,IL,United States,60636,30039
3581,Sidney,Shelby,Ohio,OH,United States,45365,30024
3582,Goodyear,Maricopa,Arizona,AZ,United States,85395,30013
3583,Belleville,St. Clair,Illinois,IL,United States,62221,30009
3584,Muskegon,Muskegon,Michigan,MI,United States,49444,30003
3585,Madison Heights,Oakland,Michigan,MI,United States,48071,30000
3586,Summerfield,Marion,Florida,FL,United States,34491,29998
3587,Pueblo,Pueblo,Colorado,CO,United States,81001,29997
3588,Reno,Washoe,Nevada,NV,United States,72601,29993
3589,Harrison,Boone,Arkansas,AR,United States,89503,29993
3590,North Royalton,Cuyahoga,Ohio,OH,United States,44133,29992
3591,Toledo,Lucas,Ohio,OH,United States,43614,29983
3592,Lynnwood,Snohomish,Washington,WA,United States,98037,29977
3593,Los Angeles,Los Angeles,California,CA,United States,90039,29966
3594,Hot Springs National Park,Garland,Arkansas,AR,United States,71901,29965
3595,Orchard Park,Erie,New York,NY,United States,14127,29964
3596,Issaquah,King,Washington,WA,United States,98029,29956
3597,Paducah,McCracken,Kentucky,KY,United States,42001,29952
3598,Rochester,Monroe,New York,NY,United States,14626,29941
3599,Jonesboro,Craighead,Arkansas,AR,United States,72404,29937
3600,Auburn,Placer,California,CA,United States,95603,29930
3601,Longview,Gregg,Texas,TX,United States,75604,29922
3602,Buffalo,Erie,New York,NY,United States,14226,29920
3603,Charlotte,Mecklenburg,North Carolina,NC,United States,28278,29919
3604,Arroyo Grande,San Luis Obispo,California,CA,United States,93420,29915
3605,Stephenville,Erath,Texas,TX,United States,76401,29904
3606,Norwalk,Fairfield,Connecticut,CT,United States,06854,29895
3607,Bardstown,Nelson,Kentucky,KY,United States,40004,29892
3608,New Caney,Montgomery,Texas,TX,United States,77357,29890
3609,Tupelo,Lee,Mississippi,MS,United States,38801,29889
3610,Los Angeles,Los Angeles,California,CA,United States,90041,29888
3611,Irving,Dallas,Texas,TX,United States,75038,29886
3612,Providence,Providence,Rhode Island,RI,United States,02904,29881
3613,La Puente,Los Angeles,California,CA,United States,91746,29876
3614,Lakeland,Polk,Florida,FL,United States,33803,29875
3615,Louisville,Jefferson,Kentucky,KY,United States,40207,29871
3616,Largo,Pinellas,Florida,FL,United States,33771,29868
3617,Philadelphia,Philadelphia,Pennsylvania,PA,United States,19142,29864
3618,Cherry Hill,Camden,New Jersey,NJ,United States,08003,29856
3619,Newberg,Yamhill,Oregon,OR,United States,97132,29851
3620,Philadelphia,Philadelphia,Pennsylvania,PA,United States,19132,29850
3621,Helotes,Bexar,Texas,TX,United States,78023,29847
3622,Independence,Kenton,Kentucky,KY,United States,41051,29846
3623,Juneau,Juneau,Alaska,AK,United States,99801,29839
3624,Brandon,Hillsborough,Florida,FL,United States,33510,29831
3625,Portage,Kalamazoo,Michigan,MI,United States,49024,29822
3626,Mattapan,Suffolk,Massachusetts,MA,United States,02126,29807
3627,West Covina,Los Angeles,California,CA,United States,91792,29806
3628,Glendale,Maricopa,Arizona,AZ,United States,85304,29801
3629,Klamath Falls,Klamath,Oregon,OR,United States,97603,29797
3630,Superior,Douglas,Wisconsin,WI,United States,54880,29792
3631,Corpus Christi,Kleberg,Texas,TX,United States,78418,29789
3632,Vancouver,Clark,Washington,WA,United States,98685,29788
3633,Easley,Pickens,South Carolina,SC,United States,29640,29766
3634,San Diego,San Diego,California,CA,United States,92120,29764
3635,Fremont,Sandusky,Ohio,OH,United States,43420,29761
3636,Louisville,Jefferson,Kentucky,KY,United States,40241,29748
3637,Albuquerque,Bernalillo,New Mexico,NM,United States,87107,29735
3638,Land O'Lakes,Pasco,Florida,FL,United States,34639,29728
3639,Waterbury,New Haven,Connecticut,CT,United States,06708,29727
3640,Memphis,Shelby,Tennessee,TN,United States,38135,29719
3641,Brookline,Norfolk,Massachusetts,MA,United States,02446,29711
3642,San Francisco,San Francisco,California,CA,United States,94107,29708
3643,Beaumont,Jefferson,Texas,TX,United States,77706,29707
3644,Bloomsburg,Columbia,Pennsylvania,PA,United States,17815,29705
3645,East Stroudsburg,Monroe,Pennsylvania,PA,United States,18301,29694
3646,Rahway,Union,New Jersey,NJ,United States,07065,29691
3647,Sebastopol,Sonoma,California,CA,United States,95472,29690
3648,Crawfordville,Wakulla,Florida,FL,United States,32327,29688
3649,Cincinnati,Hamilton,Ohio,OH,United States,45239,29684
3650,Broken Arrow,Tulsa,Oklahoma,OK,United States,74011,29680
3651,Westfield,Union,New Jersey,NJ,United States,07090,29668
3652,Jefferson City,Cole,Missouri,MO,United States,65101,29665
3653,Corsicana,Navarro,Texas,TX,United States,75110,29665
3654,Detroit,Wayne,Michigan,MI,United States,48210,29663
3655,San Lorenzo,Alameda,California,CA,United States,94580,29661
3656,Vernal,Uintah,Utah,UT,United States,84078,29654
3657,Springfield,Sangamon,Illinois,IL,United States,62703,29644
3658,Downers Grove,DuPage,Illinois,IL,United States,60516,29639
3659,Knoxville,Knox,Tennessee,TN,United States,37919,29637
3660,Alexandria,Fairfax,Virginia,VA,United States,22315,29634
3661,Salem,Rockingham,New Hampshire,NH,United States,03079,29633
3662,Bethesda,Montgomery,Maryland,MD,United States,20814,29632
3663,Eagle,Ada,Idaho,ID,United States,83616,29630
3664,Manor,Travis,Texas,TX,United States,78653,29622
3665,North Charleston,Charleston,South Carolina,SC,United States,29405,29620
3666,Grand Island,Hall,Nebraska,NE,United States,68801,29619
3667,Longwood,Seminole,Florida,FL,United States,32779,29618
3668,Ottumwa,Wapello,Iowa,IA,United States,52501,29613
3669,Wheaton,DuPage,Illinois,IL,United States,60187,29611
3670,Mount Vernon,Knox,Ohio,OH,United States,43050,29609
3671,Highland Park,Lake,Illinois,IL,United States,60035,29604
3672,Oak Park,Oakland,Michigan,MI,United States,48237,29603
3673,Colorado Springs,El Paso,Colorado,CO,United States,80922,29598
3674,Oakland,Alameda,California,CA,United States,94602,29593
3675,Grosse Pointe,Wayne,Michigan,MI,United States,48236,29592
3676,Sandy,Salt Lake,Utah,UT,United States,84094,29586
3677,Springfield,Fairfax,Virginia,VA,United States,22150,29585
3678,Ruskin,Hillsborough,Florida,FL,United States,33570,29576
3679,Fairbanks,Fairbanks North Star,Alaska,AK,United States,99709,29574
3680,Dorchester,Suffolk,Massachusetts,MA,United States,02121,29570
3681,Oak Ridge,Anderson,Tennessee,TN,United States,37830,29569
3682,Henderson,Clark,Nevada,NV,United States,89011,29556
3683,Shingle Springs,El Dorado,California,CA,United States,95682,29556
3684,Hollis,Queens,New York,NY,United States,11423,29532
3685,Berkeley,Alameda,California,CA,United States,94704,29509
3686,Norfolk,Norfolk,Virginia,VA,United States,23505,29508
3687,Windsor,Sonoma,California,CA,United States,95492,29502
3688,Portsmouth,Scioto,Ohio,OH,United States,45662,29493
3689,Warren,Macomb,Michigan,MI,United States,48091,29483
3690,Hickory,Catawba,North Carolina,NC,United States,28602,29467
3691,Austin,Williamson,Texas,TX,United States,78717,29463
3692,New Orleans,Orleans,Louisiana,LA,United States,70131,29456
3693,Pittsburgh,Allegheny,Pennsylvania,PA,United States,15221,29451
3694,Christiansburg,Montgomery,Virginia,VA,United States,24073,29451
3695,Freeport,Stephenson,Illinois,IL,United States,61032,29451
3696,Kansas City,Clay,Missouri,MO,United States,64119,29450
3697,Denton,Denton,Texas,TX,United States,76201,29447
3698,Norwood,Norfolk,Massachusetts,MA,United States,02062,29446
3699,Toledo,Lucas,Ohio,OH,United States,43612,29445
3700,Oroville,Butte,California,CA,United States,95966,29444
3701,Warwick,Kent,Rhode Island,RI,United States,02886,29443
3702,Niles,Cook,Illinois,IL,United States,60714,29429
3703,Boulder,Boulder,Colorado,CO,United States,80302,29422
3704,Kannapolis,Cabarrus,North Carolina,NC,United States,28081,29421
3705,Bethel Park,Allegheny,Pennsylvania,PA,United States,15102,29419
3706,Bismarck,Burleigh,North Dakota,ND,United States,58501,29419
3707,Schenectady,Albany,New York,NY,United States,12303,29416
3708,Tacoma,Pierce,Washington,WA,United States,98466,29401
3709,Kingsville,Kleberg,Texas,TX,United States,78363,29400
3710,Fort Worth,Tarrant,Texas,TX,United States,76107,29377
3711,Valencia,Los Angeles,California,CA,United States,91355,29371
3712,Inglewood,Los Angeles,California,CA,United States,90302,29367
3713,East Elmhurst,Queens,New York,NY,United States,11370,29366
3714,Villa Park,DuPage,Illinois,IL,United States,60181,29365
3715,Peoria,Peoria,Illinois,IL,United States,61604,29362
3716,Lake Jackson,Brazoria,Texas,TX,United States,77566,29362
3717,Orlando,Orange,Florida,FL,United States,32832,29359
3718,West Palm Beach,Palm Beach,Florida,FL,United States,33404,29357
3719,Fort Lauderdale,Broward,Florida,FL,United States,33328,29355
3720,Batavia,Kane,Illinois,IL,United States,60510,29352
3721,Suisun City,Solano,California,CA,United States,94585,29351
3722,Sammamish,King,Washington,WA,United States,98074,29349
3723,Lafayette,Contra Costa,California,CA,United States,94549,29344
3724,Tampa,Hillsborough,Florida,FL,United States,33626,29337
3725,Omaha,Douglas,Nebraska,NE,United States,68135,29329
3726,Cape Coral,Lee,Florida,FL,United States,33993,29328
3727,Pompano Beach,Broward,Florida,FL,United States,33069,29321
3728,El Dorado,Union,Arkansas,AR,United States,71730,29320
3729,Portland,Multnomah,Oregon,OR,United States,27104,29318
3730,Winston Salem,Forsyth,North Carolina,NC,United States,97220,29318
3731,Johnston,Providence,Rhode Island,RI,United States,02919,29312
3732,Denver,Adams,Colorado,CO,United States,80234,29310
3733,Libertyville,Lake,Illinois,IL,United States,60048,29306
3734,Burlington,Racine,Wisconsin,WI,United States,53105,29302
3735,Vernon Rockville,Tolland,Connecticut,CT,United States,06066,29300
3736,Houston,Harris,Texas,TX,United States,77025,29298
3737,Mount Dora,Lake,Florida,FL,United States,32757,29295
3738,Waltham,Middlesex,Massachusetts,MA,United States,02453,29289
3739,Lebanon,Laclede,Missouri,MO,United States,65536,29288
3740,Houma,Terrebonne,Louisiana,LA,United States,70360,29286
3741,West Warwick,Kent,Rhode Island,RI,United States,02893,29283
3742,Houston,Harris,Texas,TX,United States,77033,29267
3743,Coram,Suffolk,New York,NY,United States,11727,29262
3744,Birmingham,Jefferson,Alabama,AL,United States,35209,29262
3745,New Castle,Henry,Indiana,IN,United States,47362,29260
3746,North Las Vegas,Clark,Nevada,NV,United States,89084,29244
3747,Argyle,Denton,Texas,TX,United States,76226,29240
3748,Commack,Suffolk,New York,NY,United States,11725,29229
3749,Sequim,Clallam,Washington,WA,United States,98382,29214
3750,Plainview,Nassau,New York,NY,United States,11803,29208
3751,Omaha,Douglas,Nebraska,NE,United States,60142,29206
3752,Huntley,McHenry,Illinois,IL,United States,68107,29206
3753,Milwaukee,Milwaukee,Wisconsin,WI,United States,53208,29205
3754,Fresno,Fresno,California,CA,United States,93704,29205
3755,Pittsburgh,Allegheny,Pennsylvania,PA,United States,15206,29197
3756,Voorhees,Camden,New Jersey,NJ,United States,08043,29195
3757,Winchester,Winchester,Virginia,VA,United States,22601,29192
3758,Bourbonnais,Kankakee,Illinois,IL,United States,60914,29192
3759,Corinth,Alcorn,Mississippi,MS,United States,38834,29190
3760,Fort Wayne,Allen,Indiana,IN,United States,46815,29183
3761,Bloomington,San Bernardino,California,CA,United States,92316,29176
3762,Colorado Springs,El Paso,Colorado,CO,United States,80907,29173
3763,Newtown,Bucks,Pennsylvania,PA,United States,17257,29164
3764,Shippensburg,Cumberland,Pennsylvania,PA,United States,18940,29164
3765,Miami,Miami-Dade,Florida,FL,United States,33138,29163
3766,Boise,Ada,Idaho,ID,United States,70607,29157
3767,Lake Charles,Cameron,Louisiana,LA,United States,83705,29157
3768,Waynesboro,Franklin,Pennsylvania,PA,United States,17268,29153
3769,Lufkin,Angelina,Texas,TX,United States,75901,29148
3770,Kihei,Maui,Hawaii,HI,United States,96753,29146
3771,Phillipsburg,Warren,New Jersey,NJ,United States,08865,29142
3772,Cleveland,Bradley,Tennessee,TN,United States,37311,29139
3773,Boston,Suffolk,Massachusetts,MA,United States,02115,29134
3774,Shirley,Suffolk,New York,NY,United States,11967,29130
3775,Southgate,Wayne,Michigan,MI,United States,48195,29129
3776,Corbin,Whitley,Kentucky,KY,United States,40701,29128
3777,Omaha,Douglas,Nebraska,NE,United States,68164,29124
3778,Weatherford,Parker,Texas,TX,United States,76087,29119
3779,Stockton,San Joaquin,California,CA,United States,95219,29117
3780,Arlington Heights,Cook,Illinois,IL,United States,60005,29109
3781,Las Vegas,Clark,Nevada,NV,United States,89135,29104
3782,Owatonna,Steele,Minnesota,MN,United States,55060,29100
3783,Norfolk,Norfolk,Virginia,VA,United States,23518,29098
3784,Papillion,Sarpy,Nebraska,NE,United States,68046,29091
3785,Rockford,Winnebago,Illinois,IL,United States,61108,29084
3786,Port Orange,Volusia,Florida,FL,United States,32127,29082
3787,Saint Louis,St. Louis,Missouri,MO,United States,63130,29080
3788,Enid,Garfield,Oklahoma,OK,United States,73703,29077
3789,Ponce,Ponce,Puerto Rico,PR,United States,00730,29075
3790,Dayton,Montgomery,Ohio,OH,United States,45417,29072
3791,New York,New York,New York,NY,United States,10014,29071
3792,Reading,Berks,Pennsylvania,PA,United States,19604,29069
3793,Atlanta,DeKalb,Georgia,GA,United States,30340,29069
3794,Cheshire,New Haven,Connecticut,CT,United States,06410,29064
3795,Fredericksburg,Fredericksburg,Virginia,VA,United States,22401,29059
3796,Indianapolis,Marion,Indiana,IN,United States,46236,29058
3797,Sebastian,Indian River,Florida,FL,United States,32958,29057
3798,Philadelphia,Philadelphia,Pennsylvania,PA,United States,19119,29055
3799,Kingman,Mohave,Arizona,AZ,United States,86409,29045
3800,Chicago,Cook,Illinois,IL,United States,60646,29043
3801,Cantonment,Escambia,Florida,FL,United States,32533,29024
3802,Houston,Harris,Texas,TX,United States,60134,29022
3803,Geneva,Kane,Illinois,IL,United States,77005,29022
3804,Liverpool,Onondaga,New York,NY,United States,13090,29017
3805,Sacramento,Sacramento,California,CA,United States,95829,29014
3806,Columbus,Franklin,Ohio,OH,United States,43209,29013
3807,Raleigh,Wake,North Carolina,NC,United States,27607,29005
3808,Niagara Falls,Niagara,New York,NY,United States,14304,29001
3809,Graham,Pierce,Washington,WA,United States,98338,28999
3810,Chicago,Cook,Illinois,IL,United States,60656,28982
3811,Bel Air,Harford,Maryland,MD,United States,13045,28975
3812,Cortland,Cortland,New York,NY,United States,21015,28975
3813,Minneapolis,Hennepin,Minnesota,MN,United States,55422,28967
3814,Vail,Pima,Arizona,AZ,United States,85641,28966
3815,Indianapolis,Marion,Indiana,IN,United States,46229,28964
3816,Chaska,Carver,Minnesota,MN,United States,55318,28959
3817,Castle Rock,Douglas,Colorado,CO,United States,80108,28952
3818,Indianapolis,Marion,Indiana,IN,United States,46218,28950
3819,Minneapolis,Anoka,Minnesota,MN,United States,55449,28947
3820,Wyoming,Kent,Michigan,MI,United States,49509,28946
3821,Parsippany,Morris,New Jersey,NJ,United States,07054,28943
3822,Milford,Worcester,Massachusetts,MA,United States,01757,28936
3823,Greenville,Greenville,South Carolina,SC,United States,29617,28936
3824,Windsor,Weld,Colorado,CO,United States,80550,28935
3825,Deerfield Beach,Broward,Florida,FL,United States,33442,28934
3826,Olivehurst,Yuba,California,CA,United States,95961,28929
3827,Pataskala,Licking,Ohio,OH,United States,43062,28914
3828,Staten Island,Richmond,New York,NY,United States,10308,28901
3829,Ennis,Ellis,Texas,TX,United States,75119,28901
3830,Bedford,Cuyahoga,Ohio,OH,United States,44146,28894
3831,El Paso,El Paso,Texas,TX,United States,79932,28893
3832,Boston,Suffolk,Massachusetts,MA,United States,02118,28892
3833,Lexington,Fayette,Kentucky,KY,United States,40503,28880
3834,Derby,Sedgwick,Kansas,KS,United States,67037,28879
3835,Lawrence,Douglas,Kansas,KS,United States,66044,28867
3836,Chicago,Cook,Illinois,IL,United States,60631,28864
3837,Stockton,San Joaquin,California,CA,United States,95204,28860
3838,Fort Worth,Tarrant,Texas,TX,United States,76134,28852
3839,Fort Wayne,Allen,Indiana,IN,United States,46825,28848
3840,Concord,Contra Costa,California,CA,United States,94518,28846
3841,Victoria,Victoria,Texas,TX,United States,77904,28838
3842,Flemington,Hunterdon,New Jersey,NJ,United States,08822,28836
3843,Castaic,Los Angeles,California,CA,United States,91384,28833
3844,Windsor,Hartford,Connecticut,CT,United States,06095,28829
3845,Sun City,Maricopa,Arizona,AZ,United States,85351,28824
3846,Oklahoma City,Oklahoma,Oklahoma,OK,United States,38506,28818
3847,Cookeville,Putnam,Tennessee,TN,United States,73162,28818
3848,Peoria,Peoria,Illinois,IL,United States,61614,28815
3849,Tucson,Pima,Arizona,AZ,United States,85742,28812
3850,Jacksonville,Duval,Florida,FL,United States,32221,28809
3851,Boise,Ada,Idaho,ID,United States,83713,28806
3852,Rock Springs,Sweetwater,Wyoming,WY,United States,82901,28794
3853,Minneapolis,Hennepin,Minnesota,MN,United States,55419,28792
